ID,category_encoded,status_encoded,density_score,category_frequency,is_pending,risk_signal,Latitude,Longitude
953,1,2,0.08775522635623187,425,1,0.4526531358137391,23.25409292028013,77.3981943349845
954,3,2,0.18721772634826783,497,1,0.5123306358089608,23.251153085893428,77.39687627847151
955,3,1,0.09400259151666437,497,0,0.056401554909998625,23.251822412652174,77.39642915216068
956,4,1,0.1746355404469643,153,0,0.10478132426817859,23.249253285586736,77.40317173632558
957,3,2,0.19969187271057653,497,1,0.519815123626346,23.251112405414176,77.39697432729278
958,1,1,0.22814932746790456,425,0,0.13688959648074273,23.2485452277806,77.40184246202712
959,3,0,0.18117319360365608,497,0,0.10870391616219365,23.251966965217733,77.39919611268851
960,1,2,0.4084972744320021,425,1,0.6450983646592012,23.25107943644992,77.39760474206174
961,0,0,0.05335224472142844,214,0,0.032011346832857064,23.248371600489016,77.4045534764991
962,4,2,0.1568280117560732,153,1,0.49409680705364395,23.2514530331902,77.3967356219844
963,1,1,0.35545389887015694,425,0,0.21327233932209416,23.250637931841563,77.39905922282128
964,1,1,0.20576433835172322,425,0,0.12345860301103392,23.248008303240905,77.40059033646175
965,3,2,0.48540898523154313,497,1,0.6912453911389259,23.25156787451958,77.40015642520528
966,1,2,0.219610395917775,425,1,0.531766237550665,23.248332470444343,77.39856632219208
967,2,1,0.19155363014786472,311,0,0.11493217808871883,23.24940347187117,77.39956170255753
968,1,2,0.20143831728707087,425,1,0.5208629903722426,23.252096770305915,77.3987562406395
969,3,2,0.20859902242992137,497,1,0.5251594134579528,23.252006448978634,77.40127604709008
970,3,2,0.27300339408361285,497,1,0.5638020364501677,23.24816720636711,77.40231573736546
971,2,1,0.051238034790672696,311,0,0.030742820874403616,23.25314611133353,77.40428707474857
972,1,1,0.17004881235133562,425,0,0.10202928741080138,23.24930189952783,77.4027891210923
973,3,2,0.09671504245542883,497,1,0.4580290254732573,23.245910333490617,77.39973029448537
974,2,1,0.2748802567370167,311,0,0.16492815404221003,23.251589652514177,77.39863973879196
975,3,2,0.22463099775721299,497,1,0.5347785986543279,23.24808501645666,77.39844658320892
976,3,1,0.22791881415842058,497,0,0.13675128849505233,23.250050742412125,77.40228709088959
977,1,2,0.19591444178467768,425,1,0.5175486650708067,23.247644083392625,77.39863235328315
978,1,0,0.08458557755637175,425,0,0.05075134653382305,23.24528803372147,77.39929680246091
979,2,2,0.20217194033572664,311,1,0.521303164201436,23.24966852161809,77.39943174669418
980,4,1,0.23177475606735343,153,0,0.13906485364041204,23.249775926610624,77.40212459896645
981,3,2,0.23992090119222714,497,1,0.5439525407153363,23.24966518615704,77.40277857078712
982,3,2,0.24330832297070337,497,1,0.545984993782422,23.252516058522076,77.40043348973553
983,1,2,0.1698633346471917,425,1,0.501918000788315,23.2465163018411,77.40176211118099
984,3,1,0.4957677976089287,497,0,0.2974606785653572,23.25004739266491,77.40054551080559
985,2,1,0.24483944811252895,311,0,0.14690366886751735,23.25070565605381,77.3986366984452
986,0,2,0.3075610250235993,214,1,0.5845366150141595,23.248346428030853,77.40226860397277
987,3,2,0.19886208997752397,497,1,0.5193172539865144,23.250659464803945,77.40259629258517
988,1,1,0.28361689740498947,425,0,0.17017013844299367,23.251660041466064,77.40125240443722
989,3,2,0.33504641723170986,497,1,0.601027850339026,23.250428620053963,77.39884020494529
990,1,2,0.23940045901543633,425,1,0.5436402754092619,23.247831609817805,77.40118636822157
991,3,2,0.25061375776959355,497,1,0.5503682546617561,23.25247861804605,77.40134923665994
992,0,2,0.2870785398825091,214,1,0.5722471239295055,23.24957140830392,77.40141763333216
993,3,2,0.16748737303672215,497,1,0.5004924238220333,23.24863907770903,77.40129549985217
994,0,1,0.2585100465941445,214,0,0.1551060279564867,23.25027326208682,77.39749298457716
995,1,2,0.11352885887246873,425,1,0.4681173153234813,23.25342829624573,77.40299989097097
996,3,2,0.18271828516060237,497,1,0.5096309710963615,23.24897837623784,77.40175643987577
997,3,2,0.31442672229329577,497,1,0.5886560333759775,23.24942234153456,77.40043987109058
998,2,2,0.36371870286336927,311,1,0.6182312217180216,23.251710850126116,77.40032670568192
999,2,2,0.15040197447437123,311,1,0.49024118468462274,23.25266236721783,77.39891958088538
1000,3,2,0.46070150743771604,497,1,0.6764209044626297,23.25020991130935,77.40109099217128
1001,3,2,0.17614037472094737,497,1,0.5056842248325685,23.249338748181405,77.40326662134973
1002,0,1,0.2489407075526916,214,0,0.14936442453161494,23.24814658111439,77.39928195865502
1003,1,2,0.2781069294619982,425,1,0.5668641576771989,23.24975746958209,77.39697396633902
1004,0,2,0.18074651457995805,214,1,0.5084479087479749,23.24630125547209,77.39828818677093
1005,2,2,0.06248619711733608,311,1,0.4374917182704017,23.25082034135794,77.39532864151344
1006,3,1,0.11632545860249006,497,0,0.06979527516149403,23.253436345598892,77.40283849851585
1007,2,0,0.44346748012859005,311,0,0.266080488077154,23.2503706211336,77.4009224746472
1008,3,0,0.4278217803228115,497,0,0.25669306819368687,23.250276709921565,77.40083853590602
1009,4,1,0.2647789035488472,153,0,0.1588673421293083,23.249316705149436,77.40044493229668
1010,2,2,0.29322438466735484,311,1,0.575934630800413,23.251399702575885,77.39902935280398
1011,3,2,0.09588571707418433,497,1,0.4575314302445106,23.247166887649207,77.40313326341663
1012,3,1,0.28854036952242196,497,0,0.17312422171345318,23.251391214526834,77.39781587882493
1013,1,1,0.09167184049520724,425,0,0.05500310429712434,23.250831419195624,77.39630015972966
1014,1,0,0.2704113479522647,425,0,0.1622468087713588,23.248836346062134,77.39705415917868
1015,3,2,0.20647550801124265,497,1,0.5238853048067456,23.24849449666271,77.3970416886748
1016,3,2,0.1816089062031095,497,1,0.5089653437218657,23.24785085649681,77.40215836652106
1017,3,2,0.2247945603654078,497,1,0.5348767362192447,23.24842465487596,77.40000330322809
1018,3,0,0.23436928433279153,497,0,0.14062157059967492,23.247752286721703,77.3976520641514
1019,3,1,0.09555296156260121,497,0,0.057331776937560724,23.24937906058546,77.39609137582205
1020,4,1,0.2472787873204816,153,0,0.14836727239228897,23.2498401775185,77.39658663612563
1021,4,2,0.13344036456096137,153,1,0.48006421873657684,23.245518135673173,77.39794829507969
1022,1,1,0.11750493475576379,425,0,0.07050296085345827,23.247027443478828,77.39898174461702
1023,2,2,0.10648576250184094,311,1,0.4638914575011046,23.248684470451792,77.40342116217998
1024,2,1,0.07312666207924864,311,0,0.04387599724754918,23.253480627416785,77.39914780043478
1025,0,2,0.23893559207459641,214,1,0.5433613552447578,23.25285488166887,77.4009209290617
1026,0,1,0.18691089837772026,214,0,0.11214653902663216,23.252175363511892,77.40151605145871
1027,3,2,0.27854271988360335,497,1,0.5671256319301621,23.24990875427909,77.39849456397393
1028,1,2,0.20591225859647538,425,1,0.5235473551578853,23.24831955759446,77.4004252297229
1029,2,1,0.17054803700111248,311,0,0.10232882220066748,23.245710340989294,77.39785574557823
1030,3,1,0.5409467859635919,497,0,0.32456807157815515,23.25099817142094,77.4010183031816
1031,4,2,0.3737789974987538,153,1,0.6242673984992523,23.250907560041252,77.39760537401054
1032,3,2,0.30653532034303826,497,1,0.583921192205823,23.250808548975357,77.40120858152434
1033,2,1,0.07289924559899597,311,0,0.04373954735939758,23.24930488013993,77.4045622626218
1034,2,1,0.24281486304052732,311,0,0.1456889178243164,23.25176813692985,77.40057994946959
1035,3,2,0.19816918282869533,497,1,0.5189015096972172,23.25147354392534,77.4014213324315
1036,2,1,0.22865955458856374,311,0,0.13719573275313823,23.249069525508947,77.40098894885733
1037,2,1,0.24469468122064883,311,0,0.14681680873238928,23.248006805697617,77.39747835639585
1038,3,1,0.156849934522135,497,0,0.094109960713281,23.24654128458037,77.39835715533899
1039,3,2,0.14548580315376028,497,1,0.4872914818922562,23.252091358433095,77.4020423202193
1040,2,2,0.18117348594100116,311,1,0.5087040915646007,23.24576604889302,77.39795252704457
1041,3,2,0.35491135630873427,497,1,0.6129468137852405,23.251022134775784,77.39932765933803
1042,1,1,0.1945515654173205,425,0,0.1167309392503923,23.25070047933019,77.4025883912128
1043,4,2,0.18284668361075307,153,1,0.5097080101664518,23.247561941896688,77.40191265830316
1044,4,1,0.1560197279686463,153,0,0.09361183678118777,23.250807882687816,77.40289960110778
1045,4,1,0.08074200166010215,153,0,0.04844520099606129,23.249730875049472,77.40546916435369
1046,1,1,0.3027777536251579,425,0,0.18166665217509473,23.24770471643271,77.40149424375817
1047,1,1,0.15659560029151745,425,0,0.09395736017491046,23.24888904266737,77.4000547773763
1048,0,1,0.2730251398621362,214,0,0.16381508391728172,23.251555204470858,77.40117008826844
1049,3,2,0.17360796717071544,497,1,0.5041647803024293,23.25168823422044,77.39828027022806
1050,1,2,0.23853004167183195,425,1,0.5431180250030991,23.248528579389905,77.400199736395
1051,4,1,0.08027093186156324,153,0,0.048162559116937946,23.237157936774544,77.41719671736104
1052,2,1,0.3289159907419345,311,0,0.1973495944451607,23.240726554688095,77.41990260223102
1053,1,0,0.2906796215967411,425,0,0.17440777295804466,23.239471129964805,77.41897296498874
1054,2,1,0.13958793728611318,311,0,0.08375276237166791,23.237209014179943,77.41978899371345
1055,3,2,0.38872051605454716,497,1,0.6332323096327284,23.239998676280205,77.42048663244626
1056,0,1,0.14642586015228615,214,0,0.08785551609137168,23.237264950045656,77.42092275454475
1057,3,1,0.11893675406458391,497,0,0.07136205243875035,23.238443781135963,77.41626882644427
1058,3,2,0.15001105372386414,497,1,0.4900066322343185,23.24145274867713,77.4182934488839
1059,3,0,0.47034979275098215,497,0,0.2822098756505893,23.240068687994302,77.42137622790545
1060,1,2,0.1364121900346525,425,1,0.4818473140207915,23.236210848414053,77.4184307947222
1061,3,2,0.1645644542691394,497,1,0.49873867256148363,23.243484363075105,77.41875817051383
1062,2,2,0.22304699906871972,311,1,0.5338281994412318,23.240790643170573,77.41906880124695
1063,1,1,0.1526881013578688,425,0,0.09161286081472128,23.23880323293869,77.42019894913642
1064,3,0,0.20939642264924332,497,0,0.125637853589546,23.23876598295012,77.42177708693022
1065,1,1,0.3997648127196267,425,0,0.239858887631776,23.239889824818707,77.42107901150618
1066,3,2,0.09656941536039501,497,1,0.45794164921623703,23.242585791623263,77.42342299134863
1067,1,2,0.11509561893376571,425,1,0.46905737136025943,23.24318962236957,77.42101425265079
1068,3,2,0.2394770700975394,497,1,0.5436862420585237,23.239331480062823,77.4202148560694
1069,2,1,0.32825124377127257,311,0,0.19695074626276354,23.240161466036124,77.41968833002443
1070,3,2,0.3198782580203341,497,1,0.5919269548122005,23.239656108830715,77.41876445467858
1071,1,1,0.3698297017587215,425,0,0.2218978210552329,23.23993838348134,77.42045060382131
1072,3,2,0.44139910515766967,497,1,0.6648394630946017,23.240652043087444,77.42065688269328
1073,1,1,0.07341591616511688,425,0,0.04404954969907012,23.240380660478596,77.42447570146861
1074,1,1,0.2111717337046606,425,0,0.12670304022279635,23.24120769317282,77.41908478550847
1075,3,2,0.1170466102708839,497,1,0.4702279661625304,23.242960137053043,77.42002573041002
1076,1,2,0.20538976602262224,425,1,0.5232338596135734,23.23800567107364,77.41987102356153
1077,1,1,0.19428126804418092,425,0,0.11656876082650855,23.241946385236915,77.41727741023114
1078,0,1,0.21176861210556933,214,0,0.1270611672633416,23.241550411736977,77.41714230529713
1079,4,1,0.18283781505689597,153,0,0.10970268903413759,23.24144685378352,77.42241663132849
1080,1,2,0.1760922104345592,425,1,0.5056553262607355,23.23728068137185,77.41856542355158
1081,1,1,0.20897986448640535,425,0,0.1253879186918432,23.242842159578576,77.41883588044372
1082,1,2,0.17821185789292993,425,1,0.506927114735758,23.23791783919983,77.42107556440898
1083,0,2,0.14609176394942894,214,1,0.4876550583696574,23.242197647552217,77.41700491949784
1084,4,0,0.1484356710410114,153,0,0.08906140262460684,23.24360319974704,77.42025258973946
1085,0,2,0.13367878663591073,214,1,0.48020727198154645,23.23902326173396,77.4168766454342
1086,2,2,0.14218553720164634,311,1,0.48531132232098784,23.236670117722156,77.41878495904915
1087,3,1,0.3164609604815282,497,0,0.18987657628891694,23.24032899704331,77.42107762716664
1088,1,1,0.07591583402662917,425,0,0.0455495004159775,23.23998706887925,77.42409787821919
1089,3,0,0.21747854392034283,497,0,0.1304871263522057,23.240670533758703,77.41643289414006
1090,3,2,0.15200747724709776,497,1,0.4912044863482587,23.238516788815637,77.41663890522403
1091,2,1,0.20898515649679575,311,0,0.12539109389807745,23.239947002206517,77.41854044089106
1092,3,2,0.34988971724045914,497,1,0.6099338303442755,23.239648591055374,77.42053962124446
1093,3,2,0.2394274659333999,497,1,0.5436564795600399,23.24062259014337,77.42012495096557
1094,0,1,0.2937325591745592,214,0,0.1762395355047355,23.239700611297415,77.41913805625784
1095,3,0,0.32800650850925467,497,0,0.1968039051055528,23.23903430075824,77.42116622422954
1096,2,1,0.28113491519993067,311,0,0.1686809491199584,23.24059629920666,77.4189674226997
1097,3,2,0.16457787514717262,497,1,0.4987467250883036,23.241812479028113,77.42140359504008
1098,4,2,0.13516011759601662,153,1,0.48109607055761,23.238454073049382,77.41800079119525
1099,2,1,0.23779049681101463,311,0,0.14267429808660878,23.237901659675764,77.42014961475395
1100,1,1,0.07818136906485333,425,0,0.046908821438912,23.242184024915183,77.42433801434778
1101,4,2,0.25709504261390903,153,1,0.5542570255683454,23.239137722753537,77.4203953837044
1102,2,1,0.4173360739042628,311,0,0.2504016443425577,23.237229179236213,77.42046161269003
1103,3,1,0.25183879446908675,497,0,0.15110327668145204,23.241515574400943,77.42103101088605
1104,3,2,0.2133416829404308,497,1,0.5280050097642585,23.239955039855193,77.41785616486776
1105,0,2,0.08034980384875896,214,1,0.4482098823092554,23.236752023802715,77.41641053449709
1106,0,1,0.11046510561819069,214,0,0.06627906337091441,23.243902345451996,77.41825415298722
1107,0,1,0.08253416717519327,214,0,0.04952050030511596,23.236110339227285,77.42013831769447
1108,1,1,0.09592275903751729,425,0,0.05755365542251037,23.23707779584673,77.4164118342131
1109,1,2,0.15528822652000032,425,1,0.49317293591200023,23.2388060891819,77.41749480964383
1110,0,2,0.35207417925349704,214,1,0.6112445075520982,23.239657471023953,77.4211554658443
1111,3,2,0.08649268617439528,497,1,0.4518956117046372,23.237029126692683,77.42448964343383
1112,3,2,0.3233307493849986,497,1,0.5939984496309991,23.241278949140508,77.4207669519196
1113,1,1,0.2807990033877861,425,0,0.16847940203267164,23.23844165431607,77.42155312925199
1114,3,1,0.06187299251264323,497,0,0.03712379550758593,23.236592147437456,77.4245397734177
1115,2,1,0.15380350766657128,311,0,0.09228210459994277,23.24130182849085,77.41779952953199
1116,0,2,0.29135193231555284,214,1,0.5748111593893317,23.241313526298292,77.42121714098315
1117,1,1,0.027678062263345758,425,0,0.016606837358007453,23.24566034421754,77.42149342892561
1118,3,0,0.14390504661264467,497,0,0.08634302796758679,23.243254519565745,77.41956017506818
1119,2,2,0.2596018262622187,311,1,0.5557610957573312,23.240658629505777,77.41797399880392
1120,1,2,0.1395964054562744,425,1,0.48375784327376464,23.23802087024139,77.42336458026523
1121,2,1,0.10481867695514047,311,0,0.06289120617308427,23.236346939679866,77.42048998582354
1122,3,1,0.14353279327228008,497,0,0.08611967596336804,23.24251997332298,77.42183976218494
1123,2,1,0.1337032181499518,311,0,0.08022193088997108,23.240784329537615,77.41595170765065
1124,4,1,0.11902535658076593,153,0,0.07141521394845955,23.23869254210568,77.42279509774093
1125,2,2,0.47076219159691424,311,1,0.6824573149581485,23.23720256190145,77.42041482564332
1126,3,0,0.2887125415517606,497,0,0.17322752493105636,23.239276327059123,77.42046373286007
1127,3,1,0.11168916987566714,497,0,0.06701350192540029,23.23792353680924,77.41775911319208
1128,3,0,0.10480001683618803,497,0,0.06288001010171282,23.242176359903635,77.41807431637783
1129,3,1,0.12983318629135215,497,0,0.07789991177481129,23.236322904989535,77.41828300694239
1130,1,1,0.19657218560610337,425,0,0.11794331136366201,23.237712855233656,77.42111460790532
1131,1,1,0.3287182774845771,425,0,0.19723096649074626,23.23967464562236,77.41883082290494
1132,3,0,0.21066333839026277,497,0,0.12639800303415766,23.238108022053485,77.41934780761073
1133,3,1,0.1647321251261279,497,0,0.09883927507567673,23.23910612299002,77.4186580780255
1134,2,2,0.036742218495374575,311,1,0.42204533109722475,23.23573299240056,77.42246505695323
1135,3,2,0.26309989630057085,497,1,0.5578599377803425,23.238332494803764,77.42068593347723
1136,3,1,0.21622870744798547,497,0,0.12973722446879127,23.24109048966596,77.42207774089908
1137,1,1,0.28654388659863567,425,0,0.1719263319591814,23.241041022228583,77.41935834511683
1138,1,1,0.15729677993217647,425,0,0.09437806795930588,23.241287710802776,77.42295269577494
1139,0,1,0.2588622868319583,214,0,0.15531737209917496,23.24323759248703,77.41866781905622
1140,2,1,0.18405438166965465,311,0,0.11043262900179279,23.2396971558908,77.42174731508709
1141,3,2,0.1377107166494384,497,1,0.48262642998966304,23.239802627549903,77.4222765367904
1142,0,1,0.8929706536292414,214,0,0.5357823921775449,23.24083505679249,77.42069520445355
1143,4,2,0.038820943103706734,153,1,0.4232925658622241,23.24354464125651,77.42579156063685
1144,3,1,0.17355125373771244,497,0,0.10413075224262745,23.24041296089902,77.41680788549948
1145,3,1,0.1321010923918333,497,0,0.07926065543509997,23.24195304962631,77.42005418737263
1146,2,2,0.16019809259241077,311,1,0.4961188555554465,23.243043749818796,77.42145081177166
1147,3,1,0.06122450109281858,497,0,0.03673470065569115,23.239270941462692,77.42468776529546
1148,1,2,0.023546118663210745,425,1,0.4141276711979265,23.234746403603417,77.42233700666611
1149,2,1,0.09410139708870313,311,0,0.05646083825322187,23.239062313159742,77.4156076056392
1150,2,2,0.1743282247636628,311,1,0.5045969348581977,23.242728607476327,77.42170025332338
1151,1,2,0.15876022545318202,425,1,0.49525613527190926,23.23936868916775,77.42189025657788
1152,1,1,0.27270528650964687,425,0,0.16362317190578812,23.241022013001228,77.42131271110765
1153,1,1,0.2859965180380833,425,0,0.17159791082284997,23.241036084470323,77.42051857838077
1154,1,2,0.2561521862267421,425,1,0.5536913117360452,23.23840385034062,77.4205570731808
1155,1,2,0.2608759629910833,425,1,0.55652557779465,23.239382800673937,77.42085434536507
1156,3,0,0.11606463039479152,497,0,0.06963877823687491,23.236043586910167,77.41905100956461
1157,4,2,0.15805885461602961,153,1,0.4948353127696178,23.239581734365142,77.41974820143436
1158,0,2,0.1698241535564693,214,1,0.5018944921338816,23.237397893415817,77.41849141317549
1159,4,2,0.40107734597776235,153,1,0.6406464075866574,23.24129405986421,77.42089320511081
1160,3,1,0.10455348552334948,497,0,0.06273209131400968,23.243282574437504,77.42328319818611
1161,3,2,0.2825423811387576,497,1,0.5695254286832546,23.23810550323562,77.42006695257311
1162,3,0,0.41384263999282805,497,0,0.24830558399569683,23.23972225861181,77.42101397950607
1163,3,1,0.24022704364546435,497,0,0.14413622618727862,23.240099780662412,77.41944472474202
1164,0,2,0.2318905535382835,214,1,0.5391343321229701,23.241739718927015,77.4207518554176
1165,3,2,0.29998045317002126,497,1,0.5799882719020127,23.24058580598918,77.41865438203138
1166,3,2,0.174088653650715,497,1,0.5044531921904291,23.242199354494584,77.4194959730213
1167,4,1,0.2701611004275218,153,0,0.16209666025651306,23.2411214291269,77.41810950337066
1168,0,2,0.22238197866453635,214,1,0.5334291871987218,23.23950204681123,77.41857469432782
1169,2,1,0.26244309884242906,311,0,0.15746585930545742,23.238765866669077,77.42094425655826
1170,2,2,0.13999413245593295,311,1,0.4839964794735598,23.23823867781936,77.41676166087169
1171,3,2,0.23098186332067167,497,1,0.538589117992403,23.240994270464657,77.42143380381906
1172,3,1,0.19850065222813687,497,0,0.11910039133688212,23.241332965379705,77.41991359865723
1173,2,0,0.2676599823115815,311,0,0.16059598938694888,23.236962406252516,77.42043085375315
1174,3,1,0.07826150664951642,497,0,0.04695690398970985,23.239787184319713,77.41572427990806
1175,4,2,0.131976840415131,153,1,0.4791861042490786,23.24353209907822,77.41811323436286
1176,3,2,0.11149217318910061,497,1,0.4668953039134604,23.24183416200584,77.42206914084474
1177,2,2,0.17654862077719974,311,1,0.5059291724663199,23.24067420458462,77.42205598592486
1178,4,1,0.5107072827786802,153,0,0.3064243696672081,23.240031065972065,77.42119914470709
1179,1,0,0.27736107814063615,425,0,0.16641664688438168,23.24134159891105,77.41953923174665
1180,0,2,0.08369183849625135,214,1,0.4502151030977508,23.24130919633735,77.42349926539434
1181,1,2,0.1784868776643401,425,1,0.507092126598604,23.240567569455788,77.4161762500667
1182,2,2,0.28561999049989767,311,1,0.5713719942999387,23.24053419957111,77.41858360204415
1183,4,1,0.17914023208339513,153,0,0.10748413925003708,23.24376544120271,77.41995076216119
1184,3,2,0.22077448661575244,497,1,0.5324646919694515,23.23834231733448,77.41853072331176
1185,3,1,0.3463570428799185,497,0,0.20781422572795108,23.240208032894905,77.41972321788005
1186,2,2,0.2273853282812163,311,1,0.5364311969687298,23.239849907185995,77.41917285095354
1187,3,2,0.18607586995224124,497,1,0.5116455219713447,23.23961836170205,77.42001805493881
1188,3,2,0.24858788570380147,497,1,0.5491527314222809,23.23937205437147,77.42114502151966
1189,0,1,0.18115320854120934,214,0,0.1086919251247256,23.238729909500776,77.41864174219673
1190,4,1,0.3014305830157355,153,0,0.1808583498094413,23.241011333702858,77.41811568749412
1191,0,2,0.2112600093164612,214,1,0.5267560055898768,23.23790813837736,77.41936212994824
1192,2,1,0.23017169342336433,311,0,0.1381030160540186,23.241137827267252,77.42236791752894
1193,3,2,0.3669064151913906,497,1,0.6201438491148343,23.239798283288728,77.42065968335416
1194,1,1,0.02247400035146526,425,0,0.013484400210879157,23.243209315720783,77.41440661306416
1195,1,1,0.19825348012881397,425,0,0.11895208807728838,23.237624507684217,77.42154581573755
1196,1,2,0.21980301840166253,425,1,0.5318818110409975,23.23803607424168,77.42046206183544
1197,1,1,0.07922766789297603,425,0,0.04753660073578562,23.239977120154578,77.425001893389
1198,2,1,0.24832091992625893,311,0,0.14899255195575536,23.239443066971095,77.41928576280189
1199,3,2,0.2458592869654521,497,1,0.5475155721792713,23.24141146806381,77.41949407948715
1200,3,1,0.16724024387407674,497,0,0.10034414632444603,23.2419684325062,77.42133095917579
1201,4,2,0.1875485685138486,153,1,0.5125291411083092,23.24342549508419,77.42001181466311
1202,0,2,0.2812850397272682,214,1,0.5687710238363609,23.24086807823949,77.41822920848173
1203,0,1,0.19866294225611375,214,0,0.11919776535366824,23.240515648965506,77.421726339616
1204,0,1,0.06451286863717978,214,0,0.03870772118230787,23.237311720362545,77.42504084691377
1205,3,2,0.1539063807331293,497,1,0.49234382843987756,23.24014267717542,77.41683741237104
1206,3,0,0.325283645234741,497,0,0.1951701871408446,23.24034636258572,77.4196821235001
1207,4,1,0.3979986059865827,153,0,0.2387991635919496,23.240062848166236,77.42111055941882
1208,0,1,0.23329860655338236,214,0,0.13997916393202942,23.242943126308013,77.41890374656941
1209,0,2,0.10355588970267182,214,1,0.4621335338216031,23.23895458372895,77.41574122451459
1210,1,2,0.22964912368230225,425,1,0.5377894742093814,23.24189960388549,77.4207918829626
1211,1,1,0.198995292647898,425,0,0.1193971755887388,23.24067074313908,77.41659322752648
1212,3,0,0.17389567757287816,497,0,0.10433740654372689,23.23915895072907,77.4215386591654
1213,1,2,0.08973123280852037,425,1,0.45383873968511224,23.236518264769707,77.41766556039214
1214,1,1,0.1338350921324572,425,0,0.08030105527947431,23.23636320918017,77.41914429419766
1215,3,2,0.10538575097923791,497,1,0.4632314505875428,23.243730003730075,77.42095429617474
1216,3,2,0.276433466832519,497,1,0.5658600800995114,23.24068979266365,77.41799768237547
1217,3,2,0.13866762794787355,497,1,0.48320057676872413,23.240502933352857,77.4174754207105
1218,3,2,0.03611250479267922,497,1,0.42166750287560756,23.23452597742461,77.41841682402527
1219,1,1,0.23973897297290972,425,0,0.14384338378374584,23.241732006525872,77.41713443395254
1220,2,0,0.260723683562399,311,0,0.15643421013743938,23.23865014175923,77.42127843911076
1221,1,1,0.3274436223722164,425,0,0.19646617342332984,23.23907349467868,77.42107632109422
1222,3,2,0.17414423801066364,497,1,0.5044865428063983,23.242256268686702,77.41974895896003
1223,1,2,0.14978254828937793,425,1,0.4898695289736268,23.24287577297198,77.41925862523718
1224,2,1,0.13131660875939866,311,0,0.0787899652556392,23.23920380023126,77.41703084115328
1225,3,2,0.3616261808337347,497,1,0.6169757085002409,23.238885194379773,77.42113953460138
1226,1,1,0.07589331954729207,425,0,0.04553599172837524,23.244130575546727,77.42138962627455
1227,3,2,0.32788883797114493,497,1,0.596733302782687,23.24052721498576,77.41881792601048
1228,1,0,0.11312796131747935,425,0,0.0678767767904876,23.239728673884574,77.42270355671481
1229,1,1,0.35405225543659447,425,0,0.21243135326195667,23.24058406081692,77.41981487546367
1230,3,2,0.285209737197029,497,1,0.5711258423182174,23.237995834142644,77.4229179317941
1231,2,1,0.14467529452458427,311,0,0.08680517671475056,23.24376884189328,77.41961916007706
1232,0,2,0.20916421879757638,214,1,0.5254985312785458,23.23854422006659,77.4185911243088
1233,2,1,0.19551404782718726,311,0,0.11730842869631235,23.23812360908566,77.41894753902702
1234,3,1,0.22626164013970265,497,0,0.13575698408382159,23.243218327284087,77.41856433049621
1235,4,1,0.19105241914371934,153,0,0.1146314514862316,23.242052264400183,77.4208240668795
1236,0,1,0.08928640797677283,214,0,0.053571844786063694,23.24249727071796,77.42391167361494
1237,3,2,0.1984009958968036,497,1,0.5190405975380822,23.23833085328868,77.42014865451696
1238,4,2,0.15636804869719098,153,1,0.4938208292183146,23.239226798616208,77.41805819489589
1239,2,1,0.19667848835602778,311,0,0.11800709301361666,23.240608873611308,77.42127961252467
1240,1,2,0.07217801297573319,425,1,0.44330680778543996,23.2356913485825,77.41780485560967
1241,0,2,0.2197151970254756,214,1,0.5318291182152853,23.24124082037709,77.41986785003198
1242,2,1,0.1510055812280964,311,0,0.09060334873685784,23.238884467369765,77.4179477315255
1243,4,1,0.20606486664542475,153,0,0.12363891998725485,23.23836783412072,77.4219892712898
1244,1,0,0.2500278762833679,425,0,0.15001672577002076,23.240347479069627,77.42074657052547
1245,3,2,0.32815299978121687,497,1,0.5968917998687302,23.240204775859574,77.42143621106102
1246,1,2,0.0810580646076735,425,1,0.44863483876460414,23.241473453574475,77.41615576202081
1247,1,1,0.3214566109943196,425,0,0.19287396659659176,23.24121130108986,77.42111662414897
1248,2,2,0.22404890502154493,311,1,0.534429343012927,23.240186601743993,77.42171629591685
1249,2,1,0.10729317195350996,311,0,0.06437590317210597,23.238831728558065,77.41965988338775
1250,1,2,0.20362493094143466,425,1,0.5221749585648608,23.240765320578483,77.41945574889
1251,2,1,0.21679180626529085,311,0,0.1300750837591745,23.239625851161495,77.41785052937671
1252,3,2,0.22272044222573567,497,1,0.5336322653354414,23.239681147586232,77.42148560271109
1253,1,2,0.2682384440105731,425,1,0.560943066406344,23.238198891476863,77.42069103528708
1254,2,1,0.12175587297354117,311,0,0.07305352378412469,23.237698569186193,77.42243351526058
1255,3,2,0.7087510850304898,497,1,0.8252506510182939,23.240876378407503,77.42067374671313
1256,3,2,0.23395668947064482,497,1,0.5403740136823869,23.238465710334136,77.42134331970803
1257,1,2,0.15906482976743552,425,1,0.49543889786046136,23.240158475602847,77.41758504665064
1258,1,2,0.17102818599422634,425,1,0.5026169115965358,23.237355256682346,77.42184390334764
1259,2,1,0.29905444858476776,311,0,0.17943266915086065,23.238078648841142,77.42299644469858
1260,4,1,0.21737477534090266,153,0,0.13042486520454158,23.23791745697957,77.41912339997658
1261,0,2,0.11987412611713037,214,1,0.47192447567027823,23.242410530417875,77.41744849812603
1262,4,1,0.03662273884111225,153,0,0.02197364330466735,23.23695513555769,77.41499400198416
1263,3,2,0.06221828710222204,497,1,0.4373309722613332,23.243260594993423,77.42515092275329
