ID,Category,Status,Latitude,Longitude
1525,Pothole,Completed,23.2394697770566,77.41002960482548
1526,Drainage,Completed,23.249343322083803,77.42047286591387
1527,Drainage,Completed,23.279708656292314,77.41415933105127
1528,Pothole,Pending,23.282381916956307,77.39299638473716
1529,Streetlight,Completed,23.23664984138488,77.38861501862068
1530,Waste,Pending,23.243408590598122,77.4003851299965
1531,Streetlight,Completed,23.288836924556374,77.38680694211344
1532,Waste,Pending,23.27381389557867,77.39815133473404
1533,Pothole,Completed,23.28679654613176,77.43857305277078
1534,Waste,Pending,23.23195509784134,77.40465151554201
1535,Waste,Pending,23.273685824519248,77.41879730980487
1536,Drainage,Pending,23.272592410537897,77.38953814385232
1537,Pothole,Completed,23.287679529802304,77.41824080347008
1538,Pothole,Pending,23.232968523165223,77.43689990638967
1539,Pothole,Pending,23.281964780211364,77.4347525472707
1540,Streetlight,Pending,23.237145335196264,77.41106722893299
1541,Streetlight,Completed,23.28382808970897,77.43786753018571
1542,Streetlight,Pending,23.28018248751644,77.42075136350655
1543,Waste,Pending,23.276542723176192,77.38792318987058
1544,Pothole,Pending,23.261368750581948,77.42091349091827
1545,Streetlight,Pending,23.237878580268436,77.428189308669
1546,Pothole,Completed,23.28499901562305,77.386435424404
1547,Drainage,Completed,23.242714792394924,77.42147462492089
1548,Waste,Pending,23.237225918845965,77.44207650929009
1549,Pothole,Pending,23.24236994711687,77.43209395768434
1550,Water Supply,Completed,23.23077764335597,77.43733678633889
1551,Drainage,Pending,23.258183859644337,77.43311203375615
1552,Pothole,Completed,23.25790281741108,77.43945243448357
1553,Waste,Completed,23.274495184849407,77.40010235138936
1554,Pothole,Completed,23.264581084563762,77.40960741010512
1555,Streetlight,Completed,23.277907795488755,77.44071182939322
1556,Pothole,Cancelled,23.247457836686838,77.38954364800365
1557,Waste,Completed,23.241184249890534,77.38361776727218
1558,Waste,Completed,23.240660490386556,77.43015035952672
1559,Drainage,Pending,23.240861055974673,77.4393738749699
1560,Water Supply,Completed,23.239610124909696,77.40665605702486
1561,Streetlight,Pending,23.235471136646936,77.43365739788025
1562,Pothole,Completed,23.239694323071472,77.42608056609502
1563,Streetlight,Completed,23.28764065530344,77.3988622771565
1564,Streetlight,Pending,23.250513900127572,77.4238521229709
1565,Waste,Pending,23.241483180714365,77.44102565438727
1566,Streetlight,Completed,23.255863370701423,77.42105631196331
1567,Waste,Completed,23.232938966709302,77.43152780704942
1568,Waste,Pending,23.285598914808915,77.39986090548483
1569,Waste,Completed,23.24027363596897,77.39182377442616
1570,Pothole,Pending,23.273003023161518,77.43365177002534
1571,Waste,Pending,23.261908459841276,77.40023688593756
1572,Pothole,Completed,23.241200903106808,77.42223380519829
1573,Waste,Pending,23.28465360030652,77.38913519092759
1574,Streetlight,Pending,23.25427873339476,77.43834246784884
1575,Water Supply,Cancelled,23.259667323803335,77.41226180426759
1576,Pothole,Completed,23.28131782443637,77.44116590405841
1577,Waste,Pending,23.260981376989875,77.39363545335148
1578,Pothole,Completed,23.240739033566566,77.40698278908535
1579,Streetlight,Completed,23.28514655666609,77.40593808867422
1580,Waste,Pending,23.281176092655585,77.40483494524068
1581,Pothole,Pending,23.275980456870702,77.39109676936492
1582,Waste,Pending,23.25538211487611,77.43134042822348
1583,Pothole,Pending,23.28920437730719,77.43903869496779
1584,Streetlight,Completed,23.27780610352856,77.38846806205393
1585,Streetlight,Completed,23.27924143682816,77.41334328151312
1586,Streetlight,Completed,23.287358629643485,77.42364332747258
1587,Drainage,Completed,23.258470506738284,77.39490855439443
1588,Pothole,Completed,23.284193268806547,77.38941463898695
1589,Water Supply,Completed,23.266398257713487,77.43311489218189
1590,Water Supply,Completed,23.27872394813052,77.38371381844115
1591,Drainage,Pending,23.273521774530543,77.39784047729204
1592,Waste,Pending,23.236139334345996,77.43945064650445
1593,Waste,Pending,23.266238607748054,77.41536236612161
1594,Drainage,Completed,23.284975656025598,77.44190853228207
1595,Waste,Completed,23.278115255318745,77.4166602573316
1596,Pothole,Pending,23.24942090729243,77.38671510088757
1597,Waste,Completed,23.288476256078336,77.4386460239387
1598,Drainage,Pending,23.242843619352843,77.42796199852167
1599,Pothole,Pending,23.27132235408449,77.43062763557919
1600,Pothole,Completed,23.26734315129705,77.40862023031987
